country_code,sector_id,to_node,Industry,actual_capacity,unit_capacity,conversion_production,actual_capacity_converted,unit,2018
RO,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,128.0,kt lead eq.,1.0,128.0,kt_lead_eq_yr,128.0
RO,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,4765.482383646889,kt bricks eq.,1.0,4765.482383646889,kt_bricks_eq_yr,4765.482383646889
RO,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,9286.898926316311,TJ,277.78,2579714.783752145,mwh_yr,2579714.783752145
RO,pulp-and-paper,paper,paper-production-reference,631.02,kt,1.0,631.02,kt_yr,631.02
RO,pulp-and-paper,printing-and-media,printing-and-media-production-reference,202.8278571428572,kt paper eq.,1.0,202.8278571428572,kt_paper_eq_yr,202.8278571428572
RO,pulp-and-paper,pulp,pulp-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
RO,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,2863.54940491992,TJ,277.78,795436.7536986553,mwh_yr,795436.7536986553
RO,transport-equipment,transport-equipment,transport-equipment-production-reference,6789.246803870777,TJ,277.78,1885916.9771792241,mwh_yr,1885916.9771792241
RO,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,5245.152708689752,TJ,277.78,1456998.5194198391,mwh_yr,1456998.5194198391
SE,chemical,other-chemicals,other-chemicals-production-reference,205.5758843903093,kt ethylene eq.,1.0,205.5758843903093,kt_ethylene_eq_yr,205.5758843903093
SE,chemical,pharmaceuticals,pharmaceuticals-production-reference,194.5958212739357,kt ethylene eq.,1.0,194.5958212739357,kt_ethylene_eq_yr,194.5958212739357
SE,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,8293.069608580789,TJ,277.78,2303648.8758715712,mwh_yr,2303648.8758715712
SE,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,8875.312497834877,TJ,277.78,2465384.305648572,mwh_yr,2465384.305648572
SE,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
SE,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,124.0,kt,1.0,124.0,kt_yr,124.0
SE,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
SE,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,521.6055039308615,kt lead eq.,1.0,521.6055039308615,kt_lead_eq_yr,521.6055039308615
SE,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,1376.545132520372,kt bricks eq.,1.0,1376.545132520372,kt_bricks_eq_yr,1376.545132520372
SE,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,23564.38729408382,TJ,277.78,6545715.502550603,mwh_yr,6545715.502550603
SE,pulp-and-paper,paper,paper-production-reference,8924.0,kt,1.0,8924.0,kt_yr,8924.0
SE,pulp-and-paper,printing-and-media,printing-and-media-production-reference,166.2983870967743,kt paper eq.,1.0,166.2983870967743,kt_paper_eq_yr,166.2983870967743
SE,pulp-and-paper,pulp,pulp-production-reference,11697.0,kt,1.0,11697.0,kt_yr,11697.0
SE,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,458.3053189783146,TJ,277.78,127308.0515057962,mwh_yr,127308.0515057962
SE,transport-equipment,transport-equipment,transport-equipment-production-reference,5763.41590475331,TJ,277.78,1600961.6700223745,mwh_yr,1600961.6700223745
SE,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,12199.296818315004,TJ,277.78,3388720.6701915413,mwh_yr,3388720.6701915413
SI,chemical,other-chemicals,other-chemicals-production-reference,127.2731944917425,kt ethylene eq.,1.0,127.2731944917425,kt_ethylene_eq_yr,127.2731944917425
SI,chemical,pharmaceuticals,pharmaceuticals-production-reference,77.04911580182717,kt ethylene eq.,1.0,77.04911580182717,kt_ethylene_eq_yr,77.04911580182717
SI,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,1421.6049155031203,TJ,277.78,394893.4134284567,mwh_yr,394893.4134284567
SI,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,4541.225825614169,TJ,277.78,1261461.7098391035,mwh_yr,1261461.7098391035
SI,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
SI,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,65.0,kt,1.0,65.0,kt_yr,65.0
SI,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,10.23627321430401,kt,1.0,10.23627321430401,kt_yr,10.23627321430401
SI,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,84.0,kt lead eq.,1.0,84.0,kt_lead_eq_yr,84.0
SI,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,2100.0,kt bricks eq.,1.0,2100.0,kt_bricks_eq_yr,2100.0
SI,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,2313.1035501496503,TJ,277.78,642533.9041605698,mwh_yr,642533.9041605698
SI,pulp-and-paper,paper,paper-production-reference,635.0,kt,1.0,635.0,kt_yr,635.0
SI,pulp-and-paper,printing-and-media,printing-and-media-production-reference,37.94736842105267,kt paper eq.,1.0,37.94736842105267,kt_paper_eq_yr,37.94736842105267
SI,pulp-and-paper,pulp,pulp-production-reference,86.0,kt,1.0,86.0,kt_yr,86.0
SI,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,296.35554433957566,TJ,277.78,82321.64310664732,mwh_yr,82321.64310664732
SI,transport-equipment,transport-equipment,transport-equipment-production-reference,684.3015224225045,TJ,277.78,190085.27689852327,mwh_yr,190085.27689852327
SI,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,1088.07842309714,TJ,277.78,302246.4243679235,mwh_yr,302246.4243679235
SK,chemical,other-chemicals,other-chemicals-production-reference,144.0180653183953,kt ethylene eq.,1.0,144.0180653183953,kt_ethylene_eq_yr,144.0180653183953
SK,chemical,pharmaceuticals,pharmaceuticals-production-reference,80.34514500059265,kt ethylene eq.,1.0,80.34514500059265,kt_ethylene_eq_yr,80.34514500059265
SK,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,3011.2495510907925,TJ,277.78,836464.9003020002,mwh_yr,836464.9003020002
SK,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,5020.31027799869,TJ,277.78,1394541.789022476,mwh_yr,1394541.789022476
SK,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
SK,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,163.995,kt,1.0,163.995,kt_yr,163.995
SK,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
SK,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,53.01266666666666,kt lead eq.,1.0,53.01266666666666,kt_lead_eq_yr,53.01266666666666
SK,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,2250.0,kt bricks eq.,1.0,2250.0,kt_bricks_eq_yr,2250.0
SK,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,4180.828411616416,TJ,277.78,1161350.516178808,mwh_yr,1161350.516178808
SK,pulp-and-paper,paper,paper-production-reference,1018.51,kt,1.0,1018.51,kt_yr,1018.51
SK,pulp-and-paper,printing-and-media,printing-and-media-production-reference,240.8834782608695,kt paper eq.,1.0,240.8834782608695,kt_paper_eq_yr,240.8834782608695
SK,pulp-and-paper,pulp,pulp-production-reference,768.69,kt,1.0,768.69,kt_yr,768.69
SK,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,406.7109409336162,TJ,277.78,112976.1651725399,mwh_yr,112976.1651725399
SK,transport-equipment,transport-equipment,transport-equipment-production-reference,4189.764717754966,TJ,277.78,1163832.8432979744,mwh_yr,1163832.8432979744
SK,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,774.6562692904522,TJ,277.78,215184.0184835018,mwh_yr,215184.0184835018
